"CRASH_ID","VHCL_ID","VHCL_CODED_SEQ_NO","VHCL_OWNSHP_CD","VHCL_OWNSHP_SHORT_DESC","VHCL_USE_CD","VHCL_USE_SHORT_DESC","VHCL_TYP_CD","VHCL_TYP_SHORT_DESC","EMRGCY_VHCL_USE_FLG","TRLR_QTY","MVMNT_CD","MVMNT_SHORT_DESC","CMPSS_DIR_FROM_CD","VHCL_CMPSS_DIR_FROM_SHORT_DESC","CMPSS_DIR_TO_CD","VHCL_CMPSS_DIR_TO_SHORT_DESC","ACTN_CD","ACTN_SHORT_DESC","VHCL_CAUSE_1_CD","VHCL_CAUSE_1_SHORT_DESC","VHCL_CAUSE_2_CD","VHCL_CAUSE_2_SHORT_DESC","VHCL_CAUSE_3_CD","VHCL_CAUSE_3_SHORT_DESC","VHCL_EVNT_1_CD","VHCL_EVNT_1_SHORT_DESC","VHCL_EVNT_2_CD","VHCL_EVNT_2_SHORT_DESC","VHCL_EVNT_3_CD","VHCL_EVNT_3_SHORT_DESC","VHCL_SPEED_FLG","VHCL_HIT_RUN_FLG","VHCL_SFTY_EQUIP_USED_QTY","VHCL_SFTY_EQUIP_UNUSED_QTY","VHCL_SFTY_EQUIP_USE_UNKNWN_QTY","VHCL_OCCUP_CNT","STRIKG_VHCL_FLG"
"1734450","3272045","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","124","SLIPPERY  ","","","","","False","False","1","0","0","1","True"
"1734463","3272070","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","","","","","False","False","1","0","0","1","False"
"1734472","3272084","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1734478","3272095","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1734483","3272109","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","3","E ","7","W ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1734485","3272113","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","7","PRKD-P","1","N ","5","S ","008","PAR PARK ","00","NO CODE ","","","","","","","","","","","False","False","0","0","0","0","False"
"1734497","3272134","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","2","NE","6","SW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1734499","3272138","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1734506","3272152","3","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","2","NE","6","SW","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1734509","3272159","3","9","UNKN ","0","NONE  ","99","UNKNOWN   ","False","0","6","STOP  ","7","W ","3","E ","022","PREV COL ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1734512","3272163","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","2","NE","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","3","0","0","3","True"
"1734519","3272177","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","7","W ","3","E ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1734531","3272202","4","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","5","S ","1","N ","022","PREV COL ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1734540","3272220","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","True"
"1734544","3272227","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","2","NE","6","SW","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1734555","3272245","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1734569","3272270","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","3","3","True"
"1734578","3272288","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1734581","3272295","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","1","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1734591","3272313","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","1","N ","5","S ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1734600","3272338","3","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","6","STOP  ","5","S ","1","N ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1734607","3272352","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1734613","3272363","2","5","STOLN","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","1","N ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","True","0","0","1","1","False"
"1734620","3272377","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","8","NW","4","SE","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1734632","3272402","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1734640","3272420","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1734642","3272427","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","7","W ","3","E ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1734653","3272445","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","6","SW","2","NE","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1734666","3272470","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1734674","3272488","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","6","STOP  ","1","N ","5","S ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1734678","3272495","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1734688","3272513","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1734699","3272538","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1718771","3242263","1","9","UNKN ","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","124","SLIPPERY  ","","","","","False","True","0","0","1","1","True"
"1718774","3242270","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","1","N ","5","S ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1718792","3242306","4","1","PRVTE","0","NONE  ","04","SEMI TOW  ","False","2","1","STRGHT","7","W ","3","E ","022","PREV COL ","00","NO CODE ","","","","","124","SLIPPERY  ","020","JACKNIFE  ","","","False","False","0","0","1","1","False"
"1718796","3242313","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","124","SLIPPERY  ","077","SNO BANK  ","010","SUB OTRN  ","False","False","1","0","0","1","True"
"1718800","3242320","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","1","N ","5","S ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1718819","3242356","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1718823","3242363","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","5","S ","1","N ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","4","0","0","4","False"
"1718827","3242370","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","7","W ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1718847","3242406","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","043","GARDRAIL  ","124","SLIPPERY  ","","","False","False","3","0","0","3","True"
"1734445","3272036","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","2","NE","6","SW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1734448","3272043","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","6","SW","2","NE","006","SLOW DN  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1734469","3272079","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","001","SKIDDED  ","00","NO CODE ","","","","","076","HI WATER  ","120","WIRE BAR  ","","","False","False","1","0","0","1","True"
"1734472","3272086","3","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","5","S ","1","N ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1734477","3272093","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","26","PHANTOM ","","","","","","","","","","","False","False","1","0","0","1","True"
"1734494","3272129","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","True"
